type,entry,exit,profit
LONG,5176.59,5176.63,3.977676916983576e-12
LONG,5177.19,5176.85,-3.246713801906728e-11
LONG,5177.13,5176.91,-2.0099044464236088e-11
LONG,5176.59,5176.09,-4.375992931615191e-11
LONG,5176.36,5177.4,8.694393577464016e-11
LONG,5177.83,5178.15,2.594316764756931e-11
LONG,5178.12,5178.38,2.0299643390421418e-11
LONG,5177.94,5177.94,0.0
LONG,5177.95,5177.94,-7.214489464349059e-13
LONG,5177.95,5177.94,-6.925212952117925e-13
LONG,5177.95,5177.94,-6.647535445047466e-13
LONG,5177.95,5177.71,-1.5314380469519518e-11
LONG,5178.19,5178.1,-5.499607470672193e-12
LONG,5178.06,5178.05,-5.86108263200556e-13
LONG,5178.06,5178.54,2.700515110411088e-11
LONG,5178.54,5178.54,0.0
LONG,5178.24,5177.85,-2.0318342256708572e-11
LONG,5178.39,5177.25,-5.6791003517355955e-11
LONG,5177.97,5177.92,-2.36396360642481e-12
LONG,5178.04,5177.95,-4.082818653805185e-12
LONG,5171.56,5170.1,-6.360511114214088e-11
LONG,5170.1,5170.42,1.3190073152543145e-11
LONG,5170.43,5170.56,5.160375460391808e-12
LONG,5170.56,5170.46,-3.815631145978358e-12
LONG,5170.85,5170.66,-6.952307918432295e-12
LONG,5170.74,5169.41,-4.663105489727682e-11
LONG,5170.62,5171.04,1.394743699661507e-11
LONG,5172.19,5170.15,-6.529011044436102e-11
LONG,5172.43,5176.3,1.164558233606219e-10
LONG,5176.29,5176.29,0.0
LONG,5176.58,5176.58,0.0
LONG,5171.0,5171.0,0.0
LONG,5171.0,5171.99,2.629579918813467e-11
LONG,5172.0,5171.02,-2.523317521360449e-11
LONG,5171.19,5171.19,0.0
LONG,5171.7,5173.4,3.994417000721965e-11
LONG,5173.83,5174.76,2.1327958151289673e-11
LONG,5174.5,5174.49,-2.2219110856760497e-13
LONG,5174.49,5174.5,2.1328239800236182e-13
LONG,5174.5,5177.24,5.6107338153026826e-11
LONG,5177.24,5177.21,-6.056787078735511e-13
LONG,5172.8,5172.79,-1.9392497878849755e-13
LONG,5172.8,5172.79,-1.861492274574046e-13
LONG,5172.8,5173.61,1.4473505904158039e-11
LONG,5177.54,5173.86,-6.358229198727662e-11
LONG,5174.55,5173.54,-1.61414647647357e-11
LONG,5171.55,5170.69,-1.3067837404937871e-11
LONG,5172.3,5170.45,-2.6748895499179343e-11
LONG,5170.07,5168.23,-2.507497102468391e-11
LONG,5168.59,5167.74,-1.0917121178159551e-11
LONG,5169.24,5167.45,-2.187869650729291e-11
LONG,5167.86,5167.42,-5.071085492570192e-12
LONG,5166.31,5166.55,2.644417913784394e-12
LONG,5165.58,5163.69,-2.0042982750808828e-11
LONG,5165.96,5162.89,-3.0656238139106705e-11
LONG,5163.99,5164.19,1.8586053589047213e-12
LONG,5164.43,5164.43,0.0
LONG,5164.44,5164.44,0.0
LONG,5166.14,5169.05,2.3963922937784286e-11
LONG,5170.25,5169.74,-4.146807515211746e-12
LONG,5169.84,5171.39,1.2037691471220679e-11
LONG,5171.7,5170.79,-6.888021971862875e-12
LONG,5172.01,5171.72,-2.0878356083802706e-12
LONG,5171.79,5171.6,-1.30939580922108e-12
LONG,5172.93,5171.31,-1.069487602672298e-11
LONG,5171.36,5168.01,-2.0891210296608284e-11
LONG,5159.96,5154.48,-3.1769997224179396e-11
LONG,5166.04,5144.35,-1.1390253838236596e-10
LONG,5154.39,5150.68,-1.4644757400756913e-11
LONG,5136.4,5129.19,-2.6389579672413835e-11
LONG,5132.44,5128.98,-1.1277013896093776e-11
LONG,5111.25,5109.22,-6.1539334526475274e-12
LONG,5113.23,5107.0,-1.774869036325883e-11
LONG,5079.5,5076.33,-8.17331555392416e-12
LONG,5083.23,5078.32,-1.1749415617919068e-11
LONG,5060.9,5057.7,-7.011991560275477e-12
LONG,5063.14,5064.6,2.9687546953526826e-12
LONG,5053.11,5053.01,-1.9852963231869198e-13
LONG,5060.69,5034.46,-4.986500123395055e-11
LONG,5068.98,5084.15,2.0175783145662923e-11
LONG,5089.62,5083.72,-8.671395944188082e-12
LONG,5090.59,5090.31,-3.711302692622497e-13
LONG,5087.61,5092.66,6.411192676031305e-12
LONG,5088.93,5100.71,1.509502878886069e-11
LONG,5107.17,5103.54,-4.985751677330505e-12
LONG,5105.69,5094.6,-1.4085221954442073e-11
LONG,5100.8,5092.57,-8.907532431923622e-12
LONG,5099.75,5101.49,1.6562671889743888e-12
LONG,5100.86,5098.42,-2.26879109493669e-12
LONG,5104.31,5101.63,-2.331071040665285e-12
LONG,5101.86,5099.11,-2.23453192691961e-12
LONG,5103.0,5102.48,-3.9414828159610093e-13
LONG,5099.83,5097.25,-1.868551577112498e-12
LONG,5100.95,5093.46,-5.069226744895877e-12
LONG,5109.65,5110.45,4.791974219868844e-13
LONG,5109.51,5118.7,5.327811118819761e-12
LONG,5126.09,5137.35,6.831409727335163e-12
LONG,5132.46,5137.49,3.260600877847449e-12
LONG,5136.91,5132.05,-3.1759456725705765e-12
LONG,5112.15,5109.73,-1.4503316985509114e-12
LONG,5111.14,5110.6,-3.030794621182753e-13
LONG,5112.13,5114.97,1.5214961645904316e-12
LONG,5116.99,5115.09,-1.0044943532386976e-12
LONG,5108.11,5108.75,3.1909120689733643e-13
LONG,5111.06,5113.59,1.2181466210950125e-12
LONG,5109.53,5108.61,-4.363335720290158e-13
LONG,5105.06,5103.93,-5.101136546189512e-13
LONG,5110.37,5105.69,-2.0027013088840748e-12
LONG,5110.83,5133.77,8.973508436281584e-12
LONG,5115.21,5117.2,9.211379937319683e-13
LONG,5119.2,5121.35,9.739823012441396e-13
LONG,5107.25,5102.5,-2.1158564851702355e-12
LONG,5106.26,5104.67,-6.471015262623999e-13
LONG,5104.76,5101.3,-1.3302899408599993e-12
LONG,5105.25,5103.26,-7.084967216274543e-13
LONG,5095.31,5095.24,-2.3484923409434696e-14
LONG,5096.04,5099.9,1.2421568658715147e-12
LONG,5105.58,5116.89,3.6249996362762164e-12
LONG,5101.94,5101.39,-1.8888280910314698e-13
LONG,5104.0,5100.75,-1.0650321938929084e-12
LONG,5101.01,5098.02,-9.099614302692535e-13
LONG,5099.51,5100.25,2.0965816977039205e-13
LONG,5086.25,5087.75,4.121373969301207e-13
LONG,5089.9,5079.86,-2.6869624839620297e-12
LONG,5087.0,5107.89,4.818205965560138e-12
LONG,5101.17,5096.42,-1.2730626721714023e-12
LONG,5100.16,5096.59,-8.741431011542174e-13
LONG,5105.54,5105.99,1.0181332601835294e-13
LONG,5105.76,5107.35,3.469205866814206e-13
LONG,5113.75,5111.95,-3.825448065642226e-13
LONG,5106.76,5109.39,5.274627706191217e-13
LONG,5114.74,5111.25,-6.888833755098276e-13
LONG,5112.5,5111.0,-2.7425303861346634e-13
LONG,5101.5,5099.01,-4.312963119329276e-13
LONG,5101.16,5099.24,-3.111645576889549e-13
LONG,5101.64,5103.31,2.5470300323930025e-13
LONG,5103.47,5113.0,1.4186166267663827e-12
LONG,5116.54,5122.5,9.321209226532997e-13
LONG,5126.27,5124.0,-3.608012449485125e-13
LONG,5131.09,5139.0,1.1779965392842906e-12
LONG,5140.33,5137.76,-3.9620346827883335e-13
LONG,5138.64,5145.8,1.032401653209584e-12
LONG,5141.0,5140.84,-2.3743339571247762e-14
LONG,5141.81,5139.5,-3.284972876121522e-13
LONG,5141.5,5140.51,-1.319974326213171e-13
LONG,5141.8,5141.66,-1.7738833940444268e-14
LONG,5142.1,5142.65,6.68019366278595e-14
LONG,5140.24,5128.9,-1.3300852660821435e-12
LONG,5140.75,5136.76,-3.975906542260567e-13
LONG,5135.85,5136.2,3.2157961625255205e-14
LONG,5138.25,5147.39,8.08673360558957e-13
LONG,5151.6,5150.26,-1.2403409400652027e-13
LONG,5151.31,5143.75,-6.627160950186302e-13
LONG,5146.62,5145.14,-1.1512945908654666e-13
LONG,5145.14,5143.8,-9.859825092356593e-14
LONG,5142.25,5137.64,-3.2140072312154466e-13
LONG,5139.2,5136.49,-1.7300898052819187e-13
LONG,5137.25,5148.01,6.415761518796848e-13
LONG,5150.81,5157.75,4.3941114222309734e-13
LONG,5165.5,5175.88,6.732661417777997e-13
LONG,5177.59,5178.0,2.8134660315910147e-14
LONG,5180.74,5180.94,1.3221529262750072e-14
LONG,5183.39,5180.72,-1.6970087830136216e-13
LONG,5171.18,5168.13,-1.8153180754400322e-13
LONG,5169.88,5168.0,-1.0414425123513832e-13
LONG,5167.99,5168.59,3.131489954999322e-14
LONG,5160.74,5159.14,-8.07640017640428e-14
LONG,5159.27,5165.79,3.1093350113131996e-13
LONG,5167.0,5166.76,-1.16929836561572e-14
LONG,5168.93,5167.83,-5.130544880267348e-14
LONG,5169.0,5172.95,1.749003883006023e-13
LONG,5173.6,5171.19,-1.0642386844620681e-13
LONG,5173.73,5170.07,-1.5138832857743315e-13
LONG,5172.24,5178.16,2.2647432438431094e-13
LONG,5180.88,5179.1,-6.915143359891943e-14
LONG,5177.73,5176.38,-4.9477230001796364e-14
LONG,5178.32,5177.5,-2.845553651944544e-14
LONG,5177.5,5178.5,3.304416512502591e-14
LONG,5178.74,5176.26,-7.944360577315407e-14
LONG,5176.35,5177.5,3.4498717206006395e-14
LONG,5174.23,5172.32,-5.5664974902786916e-14
LONG,5171.48,5179.1,2.092046452275287e-13
LONG,5182.8,5180.44,-6.682664706582545e-14
LONG,5182.99,5187.84,1.2870829955342783e-13
LONG,5193.32,5191.24,-5.5461709171778904e-14
LONG,5193.84,5188.11,-1.4359962969210892e-13
LONG,5185.99,5185.76,-5.223287211259674e-15
LONG,5183.85,5185.72,4.0691473414058184e-14
LONG,5183.6,5182.96,-1.3621179463648982e-14
LONG,5183.6,5182.75,-1.7255279978035362e-14
LONG,5179.97,5178.34,-3.1516618569364755e-14
LONG,5167.57,5187.31,3.6126978449448914e-13
LONG,5191.61,5187.5,-8.617011818271983e-14
LONG,5188.5,5184.3,-8.109638799129727e-14
LONG,5185.42,5180.74,-8.314042964984782e-14
LONG,5175.25,5178.82,5.813527056331183e-14
LONG,5182.25,5186.16,6.323479042148372e-14
LONG,5186.26,5185.78,-7.739072095049048e-15
LONG,5187.67,5184.51,-4.8661839819293204e-14
LONG,5186.9,5223.0,5.168172268888837e-13
LONG,5217.25,5208.29,-1.6678727112447716e-13
LONG,5210.1,5211.93,2.9816800029809465e-14
LONG,5202.99,5213.41,1.6619269833511236e-13
LONG,5212.15,5211.22,-1.5696683727152857e-14
LONG,5218.59,5211.99,-1.05815033694621e-13
LONG,5211.65,5211.5,-2.1594283825484202e-15
LONG,5217.62,5227.0,1.2929229278746482e-13
LONG,5232.24,5232.3,8.658323813146092e-16
LONG,5236.66,5235.34,-1.8281853397354488e-14
LONG,5231.24,5230.5,-9.719797771209859e-15
LONG,5231.5,5232.64,1.4268133626122937e-14
LONG,5234.5,5233.59,-1.1051603355329694e-14
LONG,5228.48,5228.75,3.1229629045887444e-15
LONG,5228.83,5227.85,-1.0910316311033207e-14
LONG,5228.35,5229.76,1.4923804087582194e-14
LONG,5229.39,5228.5,-9.168336504489808e-15
LONG,5230.27,5228.76,-1.479814462223792e-14
LONG,5225.12,5215.77,-8.672781697519998e-14
LONG,5195.63,5193.3,-1.892020565697064e-14
LONG,5196.47,5196.12,-2.6642237873501774e-15
LONG,5201.79,5200.74,-7.638217263110307e-15
LONG,5197.13,5196.0,-7.815374179074379e-15
LONG,5201.5,5203.97,1.6200422477626875e-14
LONG,5194.5,5188.72,-3.734389443073518e-14
LONG,5190.49,5195.75,3.0757114852885495e-14
LONG,5198.0,5197.65,-2.0653823773161118e-15
LONG,5198.25,5196.01,-1.2644581103694446e-14
LONG,5197.74,5195.26,-1.313892561814388e-14
LONG,5195.01,5195.99,4.862956686325433e-15
LONG,5195.0,5191.75,-1.5634148801020858e-14
LONG,5194.83,5197.48,1.1839405004685739e-14
LONG,5197.36,5196.01,-5.94102178916089e-15
LONG,5195.51,5190.0,-2.2971374501795786e-14
LONG,5191.79,5194.19,9.08117630432708e-15
LONG,5192.08,5192.51,1.599464485974973e-15
LONG,5192.93,5190.51,-8.677411430410187e-15
LONG,5192.51,5193.4,2.9894805591714114e-15
LONG,5197.12,5194.69,-7.898708561298153e-15
LONG,5195.35,5195.41,1.827295839016785e-16
LONG,5193.0,5192.71,-8.487589728575511e-16
LONG,5195.57,5209.14,3.799767846144838e-14
LONG,5210.19,5208.25,-5.907450618041368e-15
LONG,5212.6,5216.53,1.126037437654468e-14
LONG,5216.25,5213.5,-7.855631978424001e-15
LONG,5213.01,5215.0,5.3106285769527206e-15
LONG,5217.84,5211.25,-1.7202592539745077e-14
LONG,5215.6,5215.19,-9.60255976185865e-16
LONG,5215.26,5212.74,-5.64313912212437e-15
LONG,5202.0,5203.32,2.773300590744378e-15
LONG,5205.17,5204.57,-1.225408052343348e-15
LONG,5206.15,5217.3,2.172588933479776e-14
LONG,5219.0,5214.69,-8.939040043094506e-15
LONG,5213.74,5213.1,-1.2206789934593644e-15
LONG,5208.93,5208.79,-2.5493823821289156e-16
LONG,5208.01,5208.02,1.7460081931727082e-17
LONG,5204.75,5204.49,-4.36120203949152e-16
LONG,5204.5,5206.74,3.5978338391445604e-15
LONG,5208.75,5206.75,-3.1503866046530043e-15
LONG,5207.05,5205.32,-2.564579686043748e-15
LONG,5202.74,5201.75,-1.3856455773306219e-15
LONG,5200.89,5199.72,-1.557045013098903e-15
LONG,5201.99,5202.87,1.1108533891190554e-15
LONG,5205.3,5201.69,-4.410465524243714e-15
LONG,5197.61,5197.68,7.925096693115991e-17
LONG,5197.85,5197.47,-4.1328125819579923e-16
LONG,5198.36,5196.35,-2.090399665795096e-15
LONG,5197.86,5196.58,-1.2523258425162144e-15
LONG,5191.73,5193.23,1.392431655015084e-15
LONG,5193.45,5193.54,8.138352689977961e-17
LONG,5187.17,5185.0,-1.887739613360461e-15
LONG,5183.48,5185.44,1.6023138755389954e-15
LONG,5184.58,5184.75,1.360147546173472e-16
LONG,5186.89,5184.69,-1.6919141070662836e-15
LONG,5186.21,5187.44,8.881441414224977e-16
LONG,5187.68,5190.75,2.1537460729663374e-15
LONG,5189.65,5191.56,1.3254837624800857e-15
LONG,5185.0,5186.3,8.834617984736083e-16
LONG,5191.22,5187.96,-2.15201289182972e-15
LONG,5187.69,5183.45,-2.6008286276311335e-15
LONG,5183.84,5183.9,3.3852494693909524e-17
LONG,5183.75,5182.84,-4.931978993478071e-16
LONG,5183.9,5193.27,4.83044780302301e-15
LONG,5180.4,5171.92,-4.594802054128899e-15
LONG,5178.61,5172.7,-2.8129534229310374e-15
LONG,5177.33,5177.75,1.8054224241929279e-16
LONG,5181.11,5179.6,-6.253038750939927e-16
LONG,5170.12,5180.64,4.127411864167317e-15
LONG,5186.6,5187.23,2.615901486805815e-16
LONG,5191.05,5187.12,-1.5751065441381017e-15
LONG,5187.85,5188.14,1.0724472072516614e-16
LONG,5178.89,5173.07,-2.075797342431535e-15
LONG,5172.2,5171.89,-1.0005793813799304e-16
LONG,5173.31,5171.73,-4.879401992655985e-16
LONG,5169.93,5167.95,-5.780469655278048e-16
LONG,5172.37,5169.5,-7.879381633966244e-16
LONG,5170.09,5167.24,-7.297545280831152e-16
LONG,5171.41,5172.5,2.601729969034278e-16
LONG,5173.5,5175.74,5.18703566199456e-16
LONG,5172.31,5172.25,-1.3641894178132984e-17
LONG,5164.0,5167.49,7.625280476783273e-16
LONG,5169.13,5169.43,6.50743530630408e-17
LONG,5170.75,5171.75,2.0880169148410922e-16
LONG,5174.75,5177.24,5.037553300779531e-16
LONG,5177.54,5176.67,-1.7311010488650747e-16
LONG,5173.18,5174.49,2.482518372970083e-16
LONG,5175.49,5176.14,1.197567755612803e-16
LONG,5177.68,5178.55,1.5481888640953287e-16
LONG,5181.71,5179.11,-4.477071798985115e-16
LONG,5178.41,5178.34,-1.1276163950944283e-17
LONG,5177.25,5176.74,-7.883082176054332e-17
LONG,5177.68,5175.59,-3.085123092220758e-16
LONG,5177.58,5176.46,-1.5537898724061384e-16
LONG,5176.66,5176.65,-1.3170429311717707e-18
LONG,5177.38,5174.79,-3.273910584494258e-16
LONG,5173.49,5173.48,-1.1827543797108369e-18
LONG,5173.84,5172.93,-1.0330802726106898e-16
LONG,5174.32,5168.4,-6.392150002725384e-16
LONG,5164.36,5159.59,-4.658630453787578e-16
LONG,5149.38,5153.21,3.4280819523403745e-16
LONG,5156.95,5152.71,-3.7787771044227394e-16
LONG,5136.36,5141.27,4.037014716706882e-16
LONG,5146.26,5150.59,3.5809237404605287e-16
LONG,5156.74,5152.77,-3.283255442656986e-16
LONG,5151.78,5152.28,3.8141110340316486e-17
LONG,5152.92,5155.44,1.8543338065644052e-16
LONG,5157.52,5165.11,5.493282447337207e-16
LONG,5165.8,5169.4,2.688614308373809e-16
LONG,5151.71,5152.23,3.874045090315186e-17
LONG,5152.01,5151.27,-5.320044374954875e-17
LONG,5151.3,5151.43,8.906263477855536e-18
LONG,5150.5,5149.79,-4.6764839765240644e-17
LONG,5150.83,5150.5,-2.0715138043387317e-17
LONG,5149.65,5149.75,6.007481638867888e-18
LONG,5150.62,5149.03,-9.177361910207721e-17
LONG,5149.33,5148.55,-4.253565415251717e-17
LONG,5143.74,5141.16,-1.341466674286947e-16
LONG,5142.55,5145.56,1.4635157646239965e-16
LONG,5146.47,5143.26,-1.5428112733541922e-16
LONG,5143.03,5151.55,3.8059271857083247e-16
LONG,5152.69,5152.69,0.0
LONG,5153.8,5166.74,5.774545837209879e-16
LONG,5165.3,5165.81,2.4649655798122987e-17
LONG,5167.79,5168.93,5.314154831974364e-17
LONG,5177.76,5177.29,-2.1233459748690956e-17
LONG,5179.0,5181.39,1.031404717560745e-16
LONG,5186.75,5180.28,-2.7407422860214056e-16
LONG,5178.44,5177.76,-2.589728662556279e-17
LONG,5178.91,5177.56,-4.901503158944376e-17
LONG,5177.77,5177.01,-2.6135865369744542e-17
LONG,5176.63,5174.52,-6.914143598673577e-17
LONG,5175.01,5174.54,-1.4475653819145547e-17
LONG,5177.52,5182.49,1.4618315571733606e-16
LONG,5183.28,5181.9,-4.086840250685545e-17
LONG,5181.98,5187.44,1.5311388269971064e-16
LONG,5187.42,5186.88,-1.531878436231454e-17
LONG,5187.64,5185.89,-4.7397933602155387e-17
LONG,5183.16,5182.15,-2.5821875074359207e-17
LONG,5178.45,5177.99,-1.1185575057055445e-17
LONG,5179.19,5178.15,-2.4161742292507434e-17
LONG,5175.68,5174.08,-3.533562018397151e-17
LONG,5174.54,5173.43,-2.3159560689393525e-17
LONG,5176.15,5175.5,-1.2869906755027471e-17
LONG,5177.15,5171.98,-9.760880272990682e-17
LONG,5167.24,5167.25,1.721453804576479e-19
LONG,5168.56,5171.23,4.4117479606040873e-17
LONG,5174.75,5178.1,5.4503146370949096e-17
LONG,5179.77,5179.59,-2.903324418919732e-18
LONG,5181.65,5175.52,-9.471311111695737e-17
LONG,5170.65,5161.99,-1.2079001265603485e-16
LONG,5150.9,5148.47,-2.9812395908946666e-17
LONG,5156.96,5158.1,1.3081193100621667e-17
LONG,5160.02,5153.57,-7.182664237498608e-17
LONG,5152.71,5143.49,-9.227731154048538e-17
LONG,5145.2,5138.45,-5.889363602007915e-17
LONG,5129.24,5128.3,-7.358056357842972e-18
LONG,5130.19,5133.18,2.2250016909387117e-17
LONG,5137.49,5134.94,-1.8742821992630274e-17
LONG,5136.83,5127.54,-6.386428299220305e-17
LONG,5133.58,5137.03,2.0635977821071166e-17
LONG,5134.75,5134.23,-3.0897051504641903e-18
LONG,5132.01,5128.9,-1.7655476658122164e-17
LONG,5127.65,5123.54,-2.1710366777556475e-17
LONG,5117.6,5113.5,-1.9962053574874495e-17
LONG,5114.51,5114.0,-2.285634591567988e-18
LONG,5115.81,5112.01,-1.6259933373544573e-17
LONG,5114.94,5109.01,-2.3420311200426517e-17
LONG,5110.8,5109.01,-6.381954520803654e-18
LONG,5105.3,5100.94,-1.4666531296865495e-17
LONG,5100.46,5094.78,-1.7543011405833063e-17
LONG,5095.4,5102.2,1.901107276121595e-17
LONG,5103.14,5098.35,-1.3728328244153832e-17
LONG,5099.9,5097.03,-7.51508862396289e-18
LONG,5081.73,5095.02,3.2544208330410346e-17
LONG,5098.0,5098.31,8.253374926765023e-19
LONG,5098.31,5105.6,1.869024362793985e-17
LONG,5095.65,5095.05,-1.587523329180364e-18
LONG,5098.71,5102.62,9.864690706373002e-18
LONG,5101.19,5103.85,6.696537157732387e-18
LONG,5107.82,5106.49,-3.2973146307521713e-18
LONG,5106.31,5105.5,-1.9022208435600274e-18
LONG,5105.61,5107.2,3.55548943579659e-18
LONG,5107.86,5107.31,-1.1993053383132591e-18
LONG,5108.0,5115.61,1.584045398224613e-17
LONG,5115.88,5115.39,-1.0534739289922383e-18
LONG,5118.39,5117.09,-2.668434081697638e-18
LONG,5117.48,5122.56,9.879605103413388e-18
LONG,5123.8,5121.6,-4.314374912690012e-18
LONG,5122.86,5120.92,-3.571260414106685e-18
LONG,5117.6,5128.88,1.956101055509812e-17
LONG,5128.8,5127.01,-3.3146376543629067e-18
LONG,5124.68,5122.78,-3.3188422016666246e-18
LONG,5117.59,5114.01,-5.895447630229751e-18
LONG,5114.99,5112.3,-4.099704110344158e-18
LONG,5112.58,5117.27,6.6770160279754604e-18
LONG,5118.2,5115.89,-3.3042824835257103e-18
LONG,5106.6,5106.51,-1.209565480442063e-19
LONG,5106.05,5106.72,8.637353485354622e-19
LONG,5106.2,5108.76,3.189782835770726e-18
LONG,5108.71,5106.86,-2.269556764736703e-18
LONG,5110.32,5106.78,-4.089161615272603e-18
LONG,5103.3,5100.11,-3.414482462981528e-18
LONG,5104.8,5106.6,1.788834048393976e-18
LONG,5095.61,5091.81,-3.698582312936942e-18
LONG,5090.21,5087.04,-2.8499094130953084e-18
LONG,5092.3,5086.57,-4.782923241726381e-18
LONG,5082.45,5092.3,7.444711909431396e-18
LONG,5090.67,5089.4,-1.0128202677628408e-18
LONG,5076.54,5075.01,-1.1593542713218556e-18
LONG,5074.0,5080.1,4.3698758658854735e-18
LONG,5088.18,5085.41,-2.0185706535620573e-18
LONG,5088.58,5091.81,2.195365061721496e-18
LONG,5091.98,5089.2,-1.872622416530576e-18
LONG,5087.6,5088.78,7.419917270483976e-19
LONG,5089.19,5088.4,-4.824945958621248e-19
LONG,5091.3,5090.77,-3.081097961599679e-19
LONG,5091.0,5089.1,-1.0546735087439035e-18
LONG,5086.5,5083.43,-1.6055718833058924e-18
LONG,5090.88,5094.0,1.5158854249599073e-18
LONG,5089.19,5092.31,1.5021814268236292e-18
LONG,5092.16,5093.04,4.194820340024761e-19
LONG,5093.29,5108.87,7.192219969894019e-18
LONG,5111.11,5111.2,4.607565750450932e-20
LONG,5118.2,5115.36,-1.395129553791596e-18
LONG,5116.32,5109.35,-3.19314387289439e-18
LONG,5113.52,5107.01,-2.6613368851735375e-18
LONG,5100.83,5103.73,1.0652681460033861e-18
LONG,5103.35,5096.39,-2.525777966603122e-18
LONG,5087.92,5088.0,2.5968676009662473e-20
LONG,5078.0,5068.45,-2.984264919127361e-18
LONG,5053.0,5063.89,2.96133620634674e-18
LONG,5067.48,5063.12,-1.262288973472176e-18
LONG,5054.9,5042.0,-3.433155521981212e-18
LONG,5041.57,5036.3,-1.1704884472378144e-18
LONG,5037.94,5041.36,6.899923715421157e-19
LONG,5042.53,5050.39,1.5747098133140978e-18
LONG,5051.14,5049.25,-3.92334820657069e-19
LONG,5048.49,5058.75,2.0058152668748356e-18
LONG,5060.64,5059.13,-3.1262723271397844e-19
LONG,5049.95,5048.1,-3.6274899237699923e-19
LONG,5045.45,5039.93,-1.0201454120111227e-18
LONG,5047.5,5044.86,-4.415005125182913e-19
LONG,5047.54,5045.0,-3.966697595046832e-19
LONG,5046.52,5047.35,1.21197452683674e-19
LONG,5041.41,5038.58,-4.0051238856438987e-19
LONG,5026.45,5020.37,-8.04272009036139e-19
LONG,5021.7,5017.9,-4.525772183727435e-19
LONG,5020.18,5020.59,4.504281847260444e-20
LONG,5020.36,5020.41,5.2955376101357815e-21
LONG,5014.29,5013.15,-1.1610921239953001e-19
LONG,5016.33,5018.52,2.1150722330888517e-19
LONG,5021.52,5024.41,2.7375477162651057e-19
LONG,5025.4,5025.41,9.3588253326348e-22
LONG,5026.54,5027.51,8.713864286662597e-20
LONG,5028.35,5030.45,1.8285831962862303e-19
LONG,5028.2,5028.36,1.3665995022441326e-20
LONG,5028.83,5028.71,-9.854582400970196e-21
LONG,5028.92,5037.25,6.558811259345003e-19
LONG,5038.45,5038.54,7.375583287378608e-21
LONG,5036.61,5037.05,3.466092080391179e-20
LONG,5035.3,5035.28,-1.5197508676204746e-21
LONG,5035.35,5035.21,-1.0210510860512851e-20
LONG,5031.77,5033.65,1.3153090017385992e-19
LONG,5035.5,5031.44,-2.777871369137591e-19
LONG,5031.68,5031.74,3.778322316380757e-21
LONG,5032.34,5031.68,-3.9918617589338097e-20
LONG,5034.44,5033.59,-4.8996218476803756e-20
LONG,5034.0,5032.35,-9.051057629730852e-20
LONG,5036.11,5039.67,1.8419318981066927e-19
LONG,5039.75,5038.05,-8.748348260525049e-20
LONG,5035.63,5035.17,-2.2343977667045264e-20
LONG,5035.25,5035.25,0.0
LONG,5035.26,5035.25,-4.455587767192e-22
LONG,5037.86,5034.65,-1.3721833079712234e-19
LONG,5035.41,5033.88,-6.073204307818384e-20
LONG,5034.88,5032.54,-8.77664663581239e-20
LONG,5033.16,5031.5,-5.834373623146762e-20
LONG,5032.07,5032.07,0.0
LONG,5032.08,5030.5,-5.0309598108160764e-20
LONG,5030.34,5029.98,-1.0828140804387216e-20
LONG,5029.97,5029.54,-1.2370879356594265e-20
LONG,5029.95,5029.52,-1.182319221064657e-20
LONG,5029.52,5031.55,5.3349690554835566e-20
LONG,5031.89,5033.33,3.7076300843170435e-20
LONG,5032.53,5032.52,-2.508260957025823e-22
LONG,5032.53,5032.52,-2.4076812142934274e-22
LONG,5032.53,5032.52,-2.311134658227586e-22
LONG,5029.66,5029.64,-4.43945089427874e-22
LONG,5028.42,5028.42,0.0
LONG,5029.7,5028.42,-2.6179313446747505e-20
LONG,5026.6,5027.5,1.744747390608623e-20
LONG,5028.45,5026.6,-3.4737838603047483e-20
LONG,5027.28,5026.61,-1.1848739154536489e-20
LONG,5025.77,5026.32,9.275459466027132e-21
LONG,5026.47,5027.16,1.123310855329788e-20
LONG,5023.93,5023.73,-3.1496651260297296e-21
LONG,5024.1,5025.52,2.1422862576783935e-20
LONG,5026.05,5025.54,-7.492142728066359e-21
LONG,5025.53,5025.53,0.0
LONG,5025.55,5024.29,-1.6970312629969696e-20
LONG,5024.29,5024.29,0.0
LONG,5024.29,5024.29,0.0
LONG,5024.29,5026.77,2.9173114068091796e-20
LONG,5027.9,5028.1,2.3149412893539508e-21
LONG,5028.1,5025.5,-2.8949146294479056e-20
LONG,5025.5,5024.91,-6.139721620193749e-21
LONG,5023.42,5022.23,-1.1820337340428717e-20
LONG,5021.62,5021.92,2.826423260783852e-21
LONG,5023.05,5023.04,-9.070102840894793e-23
LONG,5023.05,5023.38,2.8731105208653076e-21
LONG,5023.64,5023.98,2.8511524646444854e-21
LONG,5023.98,5023.97,-8.078132118317295e-23
LONG,5024.04,5023.85,-1.473280890481839e-21
LONG,5023.86,5023.33,-3.937658085870197e-21
LONG,5023.33,5023.33,0.0
LONG,5023.34,5022.51,-5.652412215420894e-21
LONG,5023.15,5025.5,1.523197373974238e-20
LONG,5025.5,5025.49,-6.370999845336901e-23
LONG,5025.5,5025.5,0.0
LONG,5025.5,5025.49,-5.870904701486407e-23
LONG,5021.55,5021.56,5.63991709486023e-23
LONG,5021.56,5021.55,-5.414870974508249e-23
